qid1	qid2
106115	106116
171797	99418
151036	45071
359989	50405
169414	235763
191131	91181
26650	7060
271558	81836
249117	86570
34022	44984
156565	84146
291043	291044
23669	2934
2907	99629
29461	44878
240440	393563
396340	396341
214633	214634
245415	391957
384561	431688
141292	26703
361687	5044
345025	36669
105503	110947
26546	76916
146547	20204
33361	4476
176739	439502
4475	8082
494827	494828
317109	76696
19308	33293
171256	91844
73943	78887
178040	69108
11269	32373
11264	86522
445342	445343
162162	188697
37916	5514
16920	6380
337105	52137
197017	33360
12214	359479
14926	204524
304817	43552
163665	205509
171971	23975
318621	444657
5359	74655
10859	237297
345478	484124
149644	373491
41977	64694
226755	4139
200764	249829
299744	317299
67528	67529
152594	270414
11075	65253
58575	58576
134030	271267
253817	253818
277096	50891
10563	37175
146730	75917
44318	72620
395381	9900
159270	218833
14958	83628
15661	436351
174096	429071
312536	31645
27851	28270
1962	36860
124792	160591
126775	78097
147886	443538
189759	52742
340141	391176
62900	62901
123836	167858
291112	57981
280593	280594
38362	48654
138428	236132
242486	24366
6748	69108
33532	78945
16053	6367
145489	362986
155816	50488
334072	400450
22730	22731
247908	401781
450321	466378
244584	55039
72803	72804
155980	70187
230980	98263
140187	93416
168722	293450
1270	481669
219603	257718
3506	5876
101999	35043
43501	94629
249595	537556
13582	35737
10330	138134
269743	6477
25948	60837
36435	94496
516180	516181
409981	44508
19981	43413
40271	40272
102535	537464
28462	28463
33833	56332
136657	136658
169777	368049
253926	69654
394241	394242
247846	315214
331619	7975
228421	497928
323782	328666
5514	6748
323799	69707
156759	26363
237164	70505
243426	299155
149291	149292
287811	383571
43756	65881
113546	303921
231340	346119
103197	22145
1505	155042
309205	410721
63753	7861
288823	288824
105925	5715
25708	46832
33361	458478
223312	27445
37653	599
216948	216949
182295	203975
29357	8685
28287	66808
440457	75894
41624	89547
317260	317261
102345	21663
200487	328283
107929	228641
202808	39833
464913	94496
29994	5909
316740	72046
498583	498584
129216	5314
256632	25911
13373	1347
110007	13515
21807	58460
98789	98790
21837	7903
18677	19391
178686	37921
53618	56578
351691	351692
68877	69955
5272	6614
370103	370104
496165	82022
530927	530928
436781	436782
128661	446289
138134	30554
115923	97936
280213	280214
291898	291899
23507	63729
155839	295079
102326	239868
11423	480900
24142	27851
21009	384744
410400	410401
29501	57234
302829	84399
189752	237094
102345	1779
32963	65625
477932	477933
19480	387449
125158	262888
41825	43475
199372	26942
70765	99360
109389	223671
12214	142825
185952	225918
351820	4269
212516	264894
2508	8800
88875	88876
321870	7411
166566	174052
122817	338627
119203	122151
134673	86022
334420	73544
114632	78116
31723	381822
395	396
40653	94357
58860	5988
18954	25911
18953	4447
368229	69800
78782	91972
82221	82222
187190	52812
100703	25407
81907	91973
172047	212807
17109	37130
106997	75917
112643	244535
13789	383756
287649	31454
459342	459343
277096	375118
240427	489226
205259	985
92871	92872
29715	5882
148352	157995
3938	423210
126989	201311
185092	88254
398413	50588
20305	5938
192755	50428
136469	34953
197824	197825
112180	227843
146	456661
145	16490
129165	129166
282699	282700
119528	5121
294819	356100
7631	8997
38296	45447
265844	55939
132687	205999
101657	66405
132805	33636
204777	242307
272740	68470
13650	28736
105692	45052
24437	245691
24989	57489
431343	43475
91030	91031
15315	316418
63316	8510
67403	9007
159294	225491
211816	89817
202412	202413
184740	297597
103822	128217
14695	15547
315814	327021
373473	373474
372586	440101
180973	180974
174315	366487
252993	393523
100795	169735
12734	45544
236193	258391
55000	55001
35706	35707
10436	23786
156994	75002
461824	461825
21537	445269
216842	340023
146122	19822
258305	258306
36969	36970
259591	491813
231993	76208
233069	24397
5123	53415
27409	483382
26650	49437
218187	9908
80153	81027
366466	7165
1348	5663
50621	5534
12241	25987
221939	95646
153876	16186
338562	338563
147886	87753
158199	88678
7446	9036
16065	520998
20749	20750
6167	6168
410947	410948
42593	57300
184928	242585
312536	37921
12214	22064
189931	477715
133067	98679
102850	395682
242155	45090
4507	99661
343564	367309
68154	87685
147629	179717
455112	85566
151850	151851
14002	481669
72303	76823
15538	60231
119394	172
13880	92551
290932	39782
194572	33775
215801	294072
13778	4368
116793	30640
115699	115700
1287	23355
439213	439214
531591	531592
60701	68206
23343	23344
120597	279100
222304	222305
39086	504042
193375	90983
18273	40441
441518	8377
15730	264164
187416	200352
100703	133519
124477	40700
235492	47206
10460	281281
107407	44234
18484	18485
231298	80779
178157	2893
249088	308108
370627	440
18917	20203
138441	33899
54064	83628
249008	93284
152767	171256
5642	75008
145489	43784
44371	44372
154470	154471
299981	445383
12573	263106
18328	98865
13880	78670
20224	32800
252372	252373
127447	20735
240427	27692
41187	41188
33303	55633
21401	93283
158000	2322
150015	276725
33359	9006
376998	55435
1810	6001
4548	72102
121115	9144
260419	366219
33339	9662
235110	26554
47724	64674
1287	142825
876	8800
168901	4784
163624	285352
16356	17886
426598	426599
226237	424213
123387	16490
427280	427281
13756	19139
5314	5908
47818	66256
206435	244744
27059	39022
153191	71142
23717	40653
192453	242582
116848	157970
109791	8040
12252	94496
370305	370306
169735	18355
146824	3664
34782	61948
280788	41412
161013	178041
108334	69856
357305	94580
102564	270284
106959	27219
107987	18531
192079	52096
26926	82976
221979	221980
12132	412601
5359	85165
166938	196873
79395	88601
113546	42156
477715	64236
121385	247379
21536	50591
48099	89486
416514	6253
13892	13893
155182	52742
410380	410381
214327	43756
209638	278282
29614	5259
312050	6804
104521	343421
194990	372768
38504	68154
16824	294547
197922	5882
166501	31646
454019	55478
138063	75454
392606	392607
11323	188398
439952	439953
14926	4044
98241	98242
47793	64318
231368	275280
133308	78785
11269	2574
15731	21513
39445	464913
15836	16637
149566	149567
169039	371428
137309	489547
277700	277701
11213	33475
19104	87832
100703	126397
17711	39755
12131	51586
189654	34952
56058	60821
3857	60701
10330	204525
308764	479125
365448	368970
51695	59893
439826	9740
250138	385586
48753	9655
127198	127199
14287	20204
110239	12649
27208	306595
11882	28885
205967	423210
139228	264934
117180	63168
130415	188040
267584	294853
10695	23669
121960	37653
23918	437946
211411	85733
110947	478838
29993	5272
158943	66163
136284	19734
403023	403024
33291	413228
105409	42810
54287	63902
15584	15585
219753	99593
180126	79206
178040	464913
40724	74097
29505	490187
10330	4507
10161	26117
118352	163227
182287	197536
185774	4040
22286	26259
123394	187155
23203	81907
15413	25765
28133	9036
514770	514771
25184	280243
117841	40956
508398	508399
10011	6614
145012	3749
134995	170710
31992	36484
7295	96905
177080	5734
402096	402097
153099	3896
108565	108566
12653	78161
165430	228326
40046	456661
130570	506904
184529	184530
206690	206691
254281	5715
145914	69079
178686	9007
256092	425121
26787	26788
10041	18568
10364	57751
14288	29501
29898	29899
20126	86745
105596	74023
24735	7918
101260	27331
64248	83349
10900	248802
227843	326377
234925	86269
14696	9899
189819	8800
34224	34225
266448	98770
48099	7342
376811	376812
204244	42670
107723	331803
83006	84780
24735	30021
1214	82970
102812	416711
307130	351261
268447	86746
394906	394907
238629	238630
10804	74355
181078	329609
190003	32888
16332	9025
45447	6801
219753	240469
220310	289242
10593	204244
104727	215545
128059	128060
461826	461827
262077	330035
14151	14152
2438	3938
204193	295525
58058	72573
122950	29149
48696	48697
61682	6420
195641	231011
201242	201243
298621	298622
40101	65967
74220	8376
327321	41575
178157	5664
115375	291041
349496	349497
5138	74837
12214	13113
1183	23717
167858	407036
36806	91844
134329	27439
182847	318165
143800	6775
23697	25039
19120	79955
132113	61254
112372	129000
150843	36760
17761	94496
15936	316968
19200	496165
108465	505293
168062	168063
156384	179724
31564	31565
204525	83500
100843	407860
166182	470194
17537	318368
394128	48884
50304	50305
147299	147300
112223	134950
111324	82019
316968	9143
123544	78591
172677	45505
226879	31844
82038	82039
146457	279693
28722	5358
11881	30056
215583	353467
60956	81520
406585	406586
101657	109257
197387	331619
125506	516976
330073	79558
114818	193375
179306	187850
310176	88319
45068	46040
232632	426982
125257	363110
3065	46744
18857	27405
24142	376998
23109	33475
197017	5656
83249	85731
270071	341241
425371	425372
15414	20826
337055	337056
16346	163624
192995	283206
110574	26703
128284	128285
308550	97380
123436	230345
171760	171761
184843	68791
20190	33833
2567	56681
472371	472372
68796	97930
215981	349005
168598	29399
105600	131795
15413	78
138134	65116
10859	19139
464913	500448
21768	42008
125049	226943
1743	1744
259389	259390
140822	25039
59851	59852
18420	40229
134574	46484
133922	133923
139101	139102
171971	186380
23424	28584
24471	88319
2322	37921
50389	50390
123772	480952
105503	33118
167858	33427
37175	43544
169423	497886
137222	198744
54709	54710
2439	8462
222217	222218
118831	234882
50488	90614
18218	5262
202591	213309
241968	26290
87792	93259
496052	496053
160515	226256
307150	42299
52610	60781
28722	43784
22699	48897
1978	25230
360044	360045
474100	50566
123269	250081
502235	502236
10913	274289
298203	326868
14926	8685
12455	67204
10321	395381
1215	49438
247989	391451
100703	6069
134781	134782
240809	320539
395896	57561
352773	49010
309826	86023
34022	42598
104558	104559
105524	105525
19981	43488
30021	423010
364089	431106
250450	250451
161227	161228
127660	25959
19145	60398
159722	331985
17456	24473
102886	13143
201948	222419
19200	285352
14183	7835
283436	283437
458478	54064
36882	87797
50259	67768
16341	36350
122386	135477
12653	295505
153522	329456
205008	233902
58059	65850
310874	88920
81855	81856
1039	855
237909	273565
117452	217540
167013	381308
384744	4052
133638	27717
271685	385056
106939	242167
110636	29664
113567	238
184850	207481
261404	261405
135181	26854
223544	223545
167147	54137
12132	25851
101011	101012
28249	47205
100028	358125
24862	55061
18498	18499
140433	140434
131375	514081
131371	387779
483982	76872
164622	42259
205008	21484
110730	271087
117623	369524
234637	234638
533673	533674
33032	332321
126866	38112
122950	9632
271832	75236
55574	55575
498443	498444
25185	35677
175543	17676
205008	72065
19897	8254
183613	18892
101039	148872
75326	75327
527354	527355
18172	52933
189337	29716
49339	81519
410855	410856
184855	6317
136735	24200
142082	231732
217528	217529
193711	96986
214888	214889
146730	3794
10859	22064
12442	56681
134237	204525
10859	27851
159955	159956
61757	9143
537297	537298
187608	61930
13373	275782
422109	461681
321862	321863
151649	45908
117180	5912
10728	76607
112330	2985
162755	84984
47578	53866
345452	345453
127139	340199
22372	33292
49732	5272
334285	66836
188905	374839
12441	6380
213234	213235
16341	6421
3595	48082
157993	28922
18419	5913
123639	20708
306596	45447
101375	302614
20499	215596
166650	489555
280380	392205
16659	66373
76009	82081
41504	54381
407742	407743
126530	126531
244036	98770
372301	372302
23594	8386
26378	55512
25984	31645
518681	518682
132419	97973
18429	54786
1032	33521
477079	477080
142097	99457
330508	330509
416622	416623
411230	70606
393588	69440
113783	58865
33922	42017
73323	86569
459866	80821
131075	13908
140597	237044
281742	281743
102930	60738
25392	6729
465691	465692
211553	325063
1809	20190
26998	5100
56331	69862
392085	73769
35931	3595
46040	78471
214327	331461
130570	150648
147418	147419
1286	21807
187286	267584
137768	89183
58173	7842
30685	495173
146	37921
125719	38966
468839	468840
28722	74655
158588	85227
505343	52786
40414	53311
261808	70589
214386	66412
485654	485655
237335	309483
37857	37858
2855	33632
118915	155947
12515	19891
21507	47990
117840	117841
118873	490437
324521	324522
360990	8315
35043	438139
250454	250455
478706	7976
